Date,Open,High,Low,Close,Volume,Adj Close
2015-02-23,46.95,46.95,45.52,46.29,6447700,40.73794
2015-02-20,46.045,46.31,45.685,46.035,10946200,40.51352
2015-02-19,46.90,46.90,45.50,45.98,10911500,40.46512
2015-02-18,47.76,47.835,47.055,47.265,5353300,41.59599
2015-02-17,46.615,47.675,46.335,47.28,5555700,41.60919
2015-02-16,47.535,47.61,46.865,47.115,4463600,41.46399
2015-02-13,47.63,47.90,46.95,47.375,8390900,41.6928
2015-02-12,46.64,47.95,46.35,47.35,8904900,41.6708
2015-02-11,47.50,47.50,46.45,46.95,5168500,41.31878
2015-02-10,48.20,48.25,46.755,47.35,8192900,41.6708
2015-02-09,47.30,48.14,47.03,47.95,8108600,42.19884
2015-02-06,48.135,48.315,47.42,47.68,6062400,41.96122
2015-02-05,46.775,48.28,46.16,48.08,8210400,42.31324
2015-02-04,48.215,48.425,47.03,47.75,10298200,42.02282
2015-02-03,47.785,48.60,47.645,48.28,12043600,42.48925
2015-02-02,45.835,47.19,45.735,47.00,10847000,41.36278
2015-01-30,45.805,45.995,44.72,45.50,11228100,40.04269
2015-01-29,44.44,45.32,43.98,44.91,9321700,39.52346
2015-01-28,46.78,46.80,45.25,45.565,8047700,40.09989
2015-01-27,46.60,46.66,45.52,46.39,7841000,40.82594
2015-01-26,45.50,46.86,45.195,46.685,8449100,41.08556
2015-01-23,46.00,46.355,44.98,45.945,12238600,40.43432
2015-01-22,44.695,45.99,44.465,45.065,11240700,39.65986
2015-01-21,43.655,44.615,42.95,44.45,10691000,39.11863
2015-01-20,43.16,43.96,42.86,43.57,9552700,38.34418
2015-01-19,43.315,43.63,42.79,43.055,7453300,37.89095
2015-01-16,42.00,43.655,41.85,43.30,15057100,38.10656
2015-01-15,41.65,42.515,39.565,41.95,13224200,36.91848
2015-01-14,40.625,41.67,40.37,40.815,10291100,35.91961
2015-01-13,40.71,41.79,40.225,41.70,8829900,36.69847
2015-01-12,41.20,41.495,40.255,41.28,7771800,36.32884
2015-01-09,42.25,42.455,40.68,41.065,8612100,36.13963
2015-01-08,41.495,42.49,40.95,42.40,9051100,37.31451
2015-01-07,40.10,41.33,39.725,40.825,8174100,35.92841
2015-01-06,40.165,41.045,39.345,39.92,9773300,35.13196
2015-01-05,42.22,42.39,39.85,39.98,10754600,35.18476
2015-01-02,42.90,43.31,42.075,42.525,4456700,37.42452
2015-01-01,42.52,42.52,42.52,42.52,000,37.42011
2014-12-31,42.87,42.95,42.42,42.52,1357200,37.42011
2014-12-30,43.25,43.445,42.52,42.535,5006000,37.43331
2014-12-29,43.70,43.88,42.89,43.745,4842200,38.49819
2014-12-26,43.615,43.615,43.615,43.615,000,38.38378
2014-12-25,43.615,43.615,43.615,43.615,000,38.38378
2014-12-24,43.905,43.99,43.40,43.615,984900,38.38378
2014-12-23,42.79,43.815,42.515,43.745,5638600,38.49819
2014-12-22,43.44,44.42,42.475,42.84,7715200,37.70173
2014-12-19,43.60,43.60,42.40,42.86,18774000,37.71933
2014-12-18,42.74,43.37,41.82,42.83,12546500,37.69293
2014-12-17,39.695,42.18,39.28,41.845,11967900,36.82608
2014-12-16,39.42,40.43,38.25,40.43,19984000,35.58079
2014-12-15,40.765,42.18,39.255,39.37,11804000,34.64793
2014-12-12,42.085,42.50,41.135,41.135,8676100,35.6644
2014-12-11,42.575,43.33,41.95,42.57,8572000,36.90855
2014-12-10,43.39,43.685,42.23,42.545,7857400,36.88688
2014-12-09,43.77,43.92,42.94,43.23,11288900,37.48078
2014-12-08,45.085,45.20,44.335,44.335,5302500,38.43882
2014-12-05,45.16,45.40,44.40,45.185,8313500,39.17578
2014-12-04,46.10,46.10,44.11,44.505,9967300,38.58622
2014-12-03,46.295,46.565,45.055,45.925,7101900,39.81737
2014-12-02,45.06,46.545,44.90,46.155,10407500,40.01678
2014-12-01,44.27,45.04,43.29,44.635,8064100,38.69893
2014-11-28,44.54,44.99,43.505,44.99,12596100,39.00672
2014-11-27,47.79,47.79,45.71,45.90,8968300,39.79569
2014-11-26,47.695,47.98,47.20,47.835,4992600,41.47335
2014-11-25,48.195,48.265,47.36,47.685,6561100,41.3433
2014-11-24,48.72,49.425,48.195,48.45,7296100,42.00657
2014-11-21,47.00,49.04,46.89,48.535,11177800,42.08026
2014-11-20,46.655,46.905,45.96,46.655,5670800,40.45028
2014-11-19,46.53,46.77,46.11,46.505,3540400,40.32023
2014-11-18,46.065,46.73,46.00,46.53,5325200,40.34191
2014-11-17,45.385,46.075,45.16,46.04,4878500,39.91708
2014-11-14,45.60,45.865,44.785,45.575,4961600,39.51392
2014-11-13,46.25,46.28,45.025,45.50,5394600,39.44889
2014-11-12,46.615,46.795,45.785,45.905,5402900,39.80003
2014-11-11,46.975,47.03,46.20,46.71,5129600,40.49797
2014-11-10,46.46,47.225,46.46,47.105,4787900,40.84044
2014-11-07,46.70,46.915,46.05,46.53,6812000,40.34191
2014-11-06,46.50,47.67,46.00,46.515,7239300,40.3289
2014-11-05,45.48,46.285,45.00,46.285,7172200,40.12949
2014-11-04,45.80,46.14,44.81,44.995,7793400,39.01105
2014-11-03,47.295,47.625,46.55,46.75,5067500,40.53265
2014-10-31,48.00,48.105,47.08,47.42,10086700,41.11354
2014-10-30,46.855,47.195,45.535,46.995,9025000,40.74507
2014-10-29,46.275,46.94,45.94,46.395,6680300,40.22486
2014-10-28,45.25,45.68,44.85,45.495,7921600,39.44455
2014-10-27,45.62,45.62,44.195,44.435,5041000,38.52553
2014-10-24,45.545,45.665,44.585,44.855,6716800,38.88967
2014-10-23,44.34,45.965,43.69,45.81,8145200,39.71766
2014-10-22,44.445,44.65,43.805,44.59,7685600,38.65991
2014-10-21,42.00,44.425,41.97,44.425,8533600,38.51685
2014-10-20,43.815,44.00,42.62,42.94,8604900,37.22935
2014-10-17,43.045,44.505,42.62,44.155,13064600,38.28276
2014-10-16,43.15,43.475,40.565,42.555,13602600,36.89555
2014-10-15,44.57,44.57,42.66,42.755,12360400,37.06895
2014-10-14,44.835,45.07,43.85,44.77,7008100,38.81597
2014-10-13,44.255,45.485,44.10,45.16,5881800,39.15411
2014-10-10,45.81,45.98,44.595,44.60,8819200,38.66858
2014-10-09,47.35,47.40,45.83,46.29,6166500,40.13383
2014-10-08,47.12,47.415,46.55,46.735,6003900,40.51965
2014-10-07,48.245,48.325,47.22,47.22,7795100,40.94015
2014-10-06,49.125,49.14,47.925,48.35,4785700,41.91986
2014-10-03,49.06,49.255,48.205,48.51,6032000,42.05858
2014-10-02,50.81,50.81,48.185,48.185,9415000,41.77681
2014-10-01,51.00,51.29,50.35,50.71,4811100,43.966
2014-09-30,50.78,51.74,50.62,51.45,7246800,44.60759
2014-09-29,50.77,50.89,50.04,50.31,3842200,43.6192
2014-09-26,49.75,50.99,49.51,50.73,5976400,43.98334
2014-09-25,50.20,50.26,49.25,49.57,6147100,42.97761
2014-09-24,48.905,50.27,48.82,50.17,5280700,43.49782
2014-09-23,49.62,49.645,48.47,48.76,6386100,42.27534
2014-09-22,49.865,50.88,49.50,50.13,5083300,42.93426
2014-09-19,49.975,50.27,49.545,50.04,9344800,42.85718
2014-09-18,49.96,50.10,49.61,49.995,4734500,42.81864
2014-09-17,50.24,50.31,49.865,49.945,3700100,42.77582
2014-09-16,49.55,49.955,49.275,49.865,4438700,42.7073
2014-09-15,49.41,49.65,49.085,49.445,4519500,42.34759
2014-09-12,50.24,50.31,49.69,50.03,2547400,42.84862
2014-09-11,50.50,50.60,49.63,50.17,4183100,42.96852
2014-09-10,50.51,50.79,50.21,50.29,3465400,43.0713
2014-09-09,51.00,51.10,50.39,50.50,3432600,43.25115
2014-09-08,51.35,51.43,50.71,50.84,3163200,43.54235
2014-09-05,51.84,51.84,51.03,51.41,4011000,44.03053
2014-09-04,50.35,52.09,49.975,51.77,7589600,44.33886
2014-09-03,49.995,50.68,49.815,50.45,4281900,43.20833
2014-09-02,50.54,50.71,49.69,49.87,3891800,42.71158
2014-09-01,50.28,50.62,50.18,50.54,2816100,43.28541
2014-08-29,49.725,50.25,49.63,50.19,4845100,42.98565
2014-08-28,49.67,49.87,49.295,49.58,4979600,42.46321
2014-08-27,50.03,50.09,49.435,49.74,3634200,42.60025
