Date,Open,High,Low,Close,Volume,Adj Close
2014-06-18,55.80,55.87,55.51,55.75,955700,51.85146
2014-06-17,55.85,56.17,55.54,55.78,1089000,51.87937
2014-06-16,56.05,56.22,55.61,55.69,1185100,51.79566
2014-06-13,56.50,56.58,55.83,56.19,1182200,52.26069
2014-06-12,56.51,56.94,56.27,56.46,1514600,52.51181
2014-06-11,56.81,56.89,55.88,56.27,2508300,52.3351
2014-06-10,56.71,56.90,56.45,56.71,1148600,52.74433
2014-06-09,56.43,56.94,56.39,56.63,702400,52.66993
2014-06-06,55.62,56.64,55.40,56.38,1862000,52.43741
2014-06-05,54.60,55.53,54.39,55.37,2042300,51.49804
2014-06-04,54.23,54.70,54.23,54.60,1639400,50.78188
2014-06-03,54.50,54.56,54.23,54.42,994100,50.61447
2014-06-02,54.51,54.75,54.15,54.45,1044300,50.64237
2014-05-30,54.43,54.50,54.10,54.30,1248900,50.50286
2014-05-29,54.46,54.55,54.18,54.43,870900,50.62377
2014-05-28,54.29,54.52,54.15,54.52,831300,50.70748
2014-05-27,54.15,54.58,54.13,54.33,913200,50.53077
2014-05-26,54.00,54.26,53.88,54.24,801700,50.44706
2014-05-23,53.66,53.99,53.15,53.86,947100,50.09363
2014-05-22,53.50,53.85,53.36,53.66,992800,49.90762
2014-05-21,53.37,53.85,53.08,53.42,1298300,49.6844
2014-05-20,53.87,54.09,53.42,53.51,1359700,49.7681
2014-05-19,53.27,53.80,52.60,53.69,1695200,49.93552
2014-05-16,53.11,53.41,52.61,53.30,2057600,49.57279
2014-05-15,54.20,54.51,52.94,53.12,2340100,49.40538
2014-05-14,54.58,54.70,54.06,54.37,1262900,50.56797
2014-05-13,54.73,54.75,54.33,54.48,1300100,50.67027
2014-05-12,54.73,55.00,54.39,54.74,1595900,50.91209
2014-05-09,54.50,54.69,54.35,54.46,1384000,50.65167
2014-05-08,54.24,54.87,54.04,54.60,1626000,50.78188
2014-05-07,54.00,54.40,53.56,54.13,1831000,50.34475
2014-05-06,54.49,54.57,53.92,54.11,1095300,50.32615
2014-05-05,54.10,54.40,53.16,54.33,970200,50.53077
2014-05-02,54.34,54.65,53.98,54.09,1699700,50.30755
