Date,Open,High,Low,Close,Volume,Adj Close
2014-07-23,37.715,38.495,37.665,38.025,3033100,34.9821
2014-07-22,37.745,38.055,37.47,37.85,3106100,34.8211
2014-07-21,38.01,38.15,37.165,37.495,3392200,34.4945
2014-07-18,37.49,38.06,37.17,38.01,4203500,34.9683
2014-07-17,37.625,38.345,37.46,37.73,5376700,34.7107
2014-07-16,37.22,38.36,36.875,38.035,5773800,34.9913
2014-07-15,37.39,37.605,36.445,36.925,5306700,33.9701
2014-07-14,37.04,37.56,36.63,37.305,3680000,34.3197
2014-07-11,36.735,37.585,36.465,36.82,4588400,33.8735
2014-07-10,37.43,37.455,35.96,36.695,8369100,33.7585
2014-07-09,37.81,37.985,36.775,37.50,7350800,34.4991
2014-07-08,39.105,39.105,37.77,37.86,4701200,34.8303
2014-07-07,39.215,39.72,38.745,38.825,3072600,35.7181
2014-07-04,39.665,39.945,39.02,39.205,4349400,36.0677
2014-07-03,39.405,40.365,39.10,40.18,4538800,36.9647
2014-07-02,39.415,39.535,38.955,39.225,3905600,36.0861
2014-07-01,38.90,39.695,38.65,39.315,6194700,36.1689
2014-06-30,39.00,39.21,38.135,38.255,5536800,35.1937
2014-06-27,39.385,39.835,38.875,38.985,3877000,35.8653
2014-06-26,39.925,40.09,38.92,39.35,4330800,36.2011
2014-06-25,40.16,40.585,39.555,39.88,3958800,36.6887
2014-06-24,41.015,41.02,40.215,40.33,3403900,37.1027
2014-06-23,40.89,41.07,40.165,40.70,2783700,37.4431
2014-06-20,41.80,41.995,40.85,40.87,6122900,37.5994
2014-06-19,42.00,42.44,41.72,41.87,3972300,38.5194
2014-06-18,41.80,41.985,41.365,41.45,2919300,38.133
2014-06-17,41.805,42.01,41.45,41.80,3304000,38.455
2014-06-16,42.00,42.085,41.36,41.65,3673600,38.317
2014-06-13,42.615,42.645,41.305,42.185,5306400,38.8092
2014-06-12,43.01,43.49,42.45,42.635,3988000,39.2232
2014-06-11,44.285,44.305,43.01,43.155,6333000,39.7016
2014-06-10,44.495,44.84,44.12,44.315,3417100,40.7688
2014-06-09,44.50,44.92,44.305,44.615,2291000,41.0448
2014-06-06,43.25,44.70,43.25,44.38,6805100,40.8286
2014-06-05,42.13,44.315,41.73,43.005,8399300,39.5636
2014-06-04,41.655,42.10,41.25,41.965,3925600,38.6068
2014-06-03,42.00,42.26,41.855,41.96,3455700,38.6022
2014-06-02,42.34,42.625,41.855,42.11,3734400,38.7402
2014-05-30,42.32,42.51,42.01,42.265,6006800,38.8828
2014-05-29,43.13,43.25,42.775,43.20,2382200,39.743
2014-05-28,42.56,43.09,42.24,43.035,4239700,39.5912
2014-05-27,42.30,42.765,42.30,42.42,4064300,39.0254
2014-05-26,42.54,43.13,42.345,43.13,2594000,38.7586
2014-05-23,42.35,42.48,42.035,42.375,3141800,38.0801
2014-05-22,42.485,42.60,41.78,42.13,2966100,37.86
2014-05-21,41.435,42.465,41.085,42.265,5058800,37.9813
2014-05-20,40.755,41.795,40.565,41.435,4385900,37.2354
2014-05-19,41.52,41.625,40.25,40.96,6345600,36.8086
2014-05-16,42.00,42.155,41.09,41.655,7074900,37.4331
2014-05-15,43.015,43.50,41.665,42.01,6866100,37.7521
2014-05-14,43.92,43.99,42.94,43.19,5197800,38.8125
2014-05-13,45.055,45.085,43.38,43.91,5824900,39.4596
2014-05-12,44.195,44.60,43.97,44.32,3074900,39.828
2014-05-09,44.955,45.24,43.86,44.15,3821400,39.6752
2014-05-08,43.75,44.905,43.23,44.845,5342400,40.2998
2014-05-07,43.50,43.925,42.85,43.515,6175300,39.1046
2014-05-06,44.58,44.65,43.605,43.875,4660900,39.4281
2014-05-05,44.85,44.85,43.715,44.435,3052000,39.9314
